"aar","bydel_id","spraak","bhgalder","enhet","tabellvariabel","tabell_navn","barnikommune","naringsregion_id","kommune_id","fylke_id"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","2020","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","2020","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","2020","NULL"
"2013","NULL","minoritet","1-5","personer","10","barnehagedeltakelse","NULL","NULL","2020","NULL"
"2013","NULL","minoritet","1-5","prosent","100","barnehagedeltakelse","NULL","NULL","2020","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","151","barnehagedeltakelse","NULL","NULL","2020","NULL"
"2013","NULL","NULL","1-5","personer","167","barnehagedeltakelse","alle","NULL","2020","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2020","NULL"
"2013","NULL","NULL","2","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","2020","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2020","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2020","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2020","NULL"
"2013","NULL","NULL","1-5","personer","10","barnehagedeltakelse","innvandrerbakgr","NULL","2020","NULL"
"2013","NULL","NULL","1-5","personer","157","barnehagedeltakelse","barn_ellers","NULL","2020","NULL"
"2013","NULL","alle","1-5","personer","117","barnehagedeltakelse","NULL","NULL","2021","NULL"
"2013","NULL","alle","1-5","prosent","92.1","barnehagedeltakelse","NULL","NULL","2021","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","2021","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","2021","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","2021","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","2021","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","2021","NULL"
"2013","NULL","minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","2021","NULL"
"2013","NULL","minoritet","1-5","prosent",":","barnehagedeltakelse","NULL","NULL","2021","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","117","barnehagedeltakelse","NULL","NULL","2021","NULL"
"2013","NULL","NULL","1-5","personer","127","barnehagedeltakelse","alle","NULL","2021","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2021","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2021","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2021","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2021","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2021","NULL"
"2013","NULL","NULL","1-5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2021","NULL"
"2013","NULL","NULL","1-5","personer","127","barnehagedeltakelse","barn_ellers","NULL","2021","NULL"
"2013","NULL","alle","1-5","personer","50","barnehagedeltakelse","NULL","NULL","2022","NULL"
"2013","NULL","alle","1-5","prosent","82","barnehagedeltakelse","NULL","NULL","2022","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","2022","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","2022","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","2022","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","2022","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","2022","NULL"
"2013","NULL","minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","2022","NULL"
"2013","NULL","minoritet","1-5","prosent","25","barnehagedeltakelse","NULL","NULL","2022","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","49","barnehagedeltakelse","NULL","NULL","2022","NULL"
"2013","NULL","NULL","1-5","personer","61","barnehagedeltakelse","alle","NULL","2022","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2022","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2022","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2022","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2022","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2022","NULL"
"2013","NULL","NULL","1-5","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","2022","NULL"
"2013","NULL","NULL","1-5","personer","57","barnehagedeltakelse","barn_ellers","NULL","2022","NULL"
"2013","NULL","alle","1-5","personer","35","barnehagedeltakelse","NULL","NULL","2023","NULL"
"2013","NULL","alle","1-5","prosent","71.4","barnehagedeltakelse","NULL","NULL","2023","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","2023","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","2023","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","2023","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","2023","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","2023","NULL"
"2013","NULL","minoritet","1-5","personer","4","barnehagedeltakelse","NULL","NULL","2023","NULL"
"2013","NULL","minoritet","1-5","prosent","50","barnehagedeltakelse","NULL","NULL","2023","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","31","barnehagedeltakelse","NULL","NULL","2023","NULL"
"2013","NULL","NULL","1-5","personer","49","barnehagedeltakelse","alle","NULL","2023","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2023","NULL"
"2013","NULL","NULL","2","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","2023","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2023","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2023","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2023","NULL"
"2013","NULL","NULL","1-5","personer","8","barnehagedeltakelse","innvandrerbakgr","NULL","2023","NULL"
"2013","NULL","NULL","1-5","personer","41","barnehagedeltakelse","barn_ellers","NULL","2023","NULL"
"2013","NULL","alle","1-5","personer","36","barnehagedeltakelse","NULL","NULL","2024","NULL"
"2013","NULL","alle","1-5","prosent","97.3","barnehagedeltakelse","NULL","NULL","2024","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","2024","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","2024","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","2024","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","2024","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","2024","NULL"
"2013","NULL","minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","2024","NULL"
"2013","NULL","minoritet","1-5","prosent","100","barnehagedeltakelse","NULL","NULL","2024","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","34","barnehagedeltakelse","NULL","NULL","2024","NULL"
"2013","NULL","NULL","1-5","personer","37","barnehagedeltakelse","alle","NULL","2024","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2024","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2024","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2024","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2024","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2024","NULL"
"2013","NULL","NULL","1-5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2024","NULL"
"2013","NULL","NULL","1-5","personer","35","barnehagedeltakelse","barn_ellers","NULL","2024","NULL"
"2013","NULL","alle","1-5","personer","123","barnehagedeltakelse","NULL","NULL","2025","NULL"
"2013","NULL","alle","1-5","prosent","91.8","barnehagedeltakelse","NULL","NULL","2025","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","2025","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","2025","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","2025","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","2025","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","2025","NULL"
"2013","NULL","minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","2025","NULL"
"2013","NULL","minoritet","1-5","prosent","33.3","barnehagedeltakelse","NULL","NULL","2025","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","121","barnehagedeltakelse","NULL","NULL","2025","NULL"
"2013","NULL","NULL","1-5","personer","134","barnehagedeltakelse","alle","NULL","2025","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2025","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2025","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2025","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2025","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2025","NULL"
"2013","NULL","NULL","1-5","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","2025","NULL"
"2013","NULL","NULL","1-5","personer","128","barnehagedeltakelse","barn_ellers","NULL","2025","NULL"
"2013","NULL","alle","1-5","personer","57","barnehagedeltakelse","NULL","NULL","2027","NULL"
"2013","NULL","alle","1-5","prosent","89.1","barnehagedeltakelse","NULL","NULL","2027","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","2027","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","2027","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","2027","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","2027","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","2027","NULL"
"2013","NULL","minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","2027","NULL"
"2013","NULL","minoritet","1-5","prosent","50","barnehagedeltakelse","NULL","NULL","2027","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","54","barnehagedeltakelse","NULL","NULL","2027","NULL"
"2013","NULL","NULL","1-5","personer","64","barnehagedeltakelse","alle","NULL","2027","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2027","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2027","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2027","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2027","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","2027","NULL"
"2013","NULL","NULL","1-5","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","2027","NULL"
"2013","NULL","NULL","1-5","personer","58","barnehagedeltakelse","barn_ellers","NULL","2027","NULL"
"2013","NULL","alle","1-5","personer","101","barnehagedeltakelse","NULL","NULL","2028","NULL"
"2013","NULL","alle","1-5","prosent","92.7","barnehagedeltakelse","NULL","NULL","2028","NULL"
"2013","NULL","minoritet","1","personer","8","barnehagedeltakelse","NULL","NULL","2028","NULL"
"2013","NULL","minoritet","2","personer","5","barnehagedeltakelse","NULL","NULL","2028","NULL"
"2013","NULL","minoritet","3","personer","4","barnehagedeltakelse","NULL","NULL","2028","NULL"
"2013","NULL","minoritet","4","personer","4","barnehagedeltakelse","NULL","NULL","2028","NULL"
"2013","NULL","minoritet","5","personer","8","barnehagedeltakelse","NULL","NULL","2028","NULL"
"2013","NULL","minoritet","1-5","personer","29","barnehagedeltakelse","NULL","NULL","2028","NULL"
"2013","NULL","minoritet","1-5","prosent","90.6","barnehagedeltakelse","NULL","NULL","2028","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","72","barnehagedeltakelse","NULL","NULL","2028","NULL"
"2013","NULL","NULL","1-5","personer","109","barnehagedeltakelse","alle","NULL","2028","NULL"
"2013","NULL","NULL","1","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","2028","NULL"
"2013","NULL","NULL","2","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","2028","NULL"
"2013","NULL","NULL","3","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","2028","NULL"
"2013","NULL","NULL","4","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","2028","NULL"
"2013","NULL","NULL","5","personer","8","barnehagedeltakelse","innvandrerbakgr","NULL","2028","NULL"
"2013","NULL","NULL","1-5","personer","32","barnehagedeltakelse","innvandrerbakgr","NULL","2028","NULL"
"2013","NULL","NULL","1-5","personer","77","barnehagedeltakelse","barn_ellers","NULL","2028","NULL"
"2013","NULL","alle","1-5","personer","513","barnehagedeltakelse","NULL","NULL","2030","NULL"
"2013","NULL","alle","1-5","prosent","92.4","barnehagedeltakelse","NULL","NULL","2030","NULL"
"2013","NULL","minoritet","1","personer","16","barnehagedeltakelse","NULL","NULL","2030","NULL"
"2013","NULL","minoritet","2","personer","12","barnehagedeltakelse","NULL","NULL","2030","NULL"
"2013","NULL","minoritet","3","personer","15","barnehagedeltakelse","NULL","NULL","2030","NULL"
"2013","NULL","minoritet","4","personer","8","barnehagedeltakelse","NULL","NULL","2030","NULL"
"2013","NULL","minoritet","5","personer","11","barnehagedeltakelse","NULL","NULL","2030","NULL"
"2013","NULL","minoritet","1-5","personer","62","barnehagedeltakelse","NULL","NULL","2030","NULL"
"2013","NULL","minoritet","1-5","prosent","101.6","barnehagedeltakelse","NULL","NULL","2030","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","451","barnehagedeltakelse","NULL","NULL","2030","NULL"
"2013","NULL","NULL","1-5","personer","555","barnehagedeltakelse","alle","NULL","2030","NULL"
"2013","NULL","NULL","1","personer","20","barnehagedeltakelse","innvandrerbakgr","NULL","2030","NULL"
"2013","NULL","NULL","2","personer","13","barnehagedeltakelse","innvandrerbakgr","NULL","2030","NULL"
"2013","NULL","NULL","3","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","2030","NULL"
"2013","NULL","NULL","4","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","2030","NULL"
"2013","NULL","NULL","5","personer","10","barnehagedeltakelse","innvandrerbakgr","NULL","2030","NULL"
"2013","NULL","NULL","1-5","personer","61","barnehagedeltakelse","innvandrerbakgr","NULL","2030","NULL"
"2013","NULL","NULL","1-5","personer","494","barnehagedeltakelse","barn_ellers","NULL","2030","NULL"
"2013","NULL","alle","1-5","personer","14273","barnehagedeltakelse","NULL","NULL","NULL","01"
"2013","NULL","alle","1-5","prosent","87.5","barnehagedeltakelse","NULL","NULL","NULL","01"
"2013","NULL","minoritet","1","personer","124","barnehagedeltakelse","NULL","NULL","NULL","01"
"2013","NULL","minoritet","2","personer","317","barnehagedeltakelse","NULL","NULL","NULL","01"
"2013","NULL","minoritet","3","personer","446","barnehagedeltakelse","NULL","NULL","NULL","01"
"2013","NULL","minoritet","4","personer","552","barnehagedeltakelse","NULL","NULL","NULL","01"
"2013","NULL","minoritet","5","personer","496","barnehagedeltakelse","NULL","NULL","NULL","01"
"2013","NULL","minoritet","1-5","personer","1935","barnehagedeltakelse","NULL","NULL","NULL","01"
"2013","NULL","minoritet","1-5","prosent","67.5","barnehagedeltakelse","NULL","NULL","NULL","01"
"2013","NULL","ikke_minoritet","1-5","personer","12338","barnehagedeltakelse","NULL","NULL","NULL","01"
"2013","NULL","NULL","1-5","personer","16314","barnehagedeltakelse","alle","NULL","NULL","01"
"2013","NULL","NULL","1","personer","571","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","01"
"2013","NULL","NULL","2","personer","552","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","01"
"2013","NULL","NULL","3","personer","581","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","01"
"2013","NULL","NULL","4","personer","623","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","01"
"2013","NULL","NULL","5","personer","540","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","01"
"2013","NULL","NULL","1-5","personer","2867","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","01"
"2013","NULL","NULL","1-5","personer","13447","barnehagedeltakelse","barn_ellers","NULL","NULL","01"
"2013","NULL","alle","1-5","personer","34894","barnehagedeltakelse","NULL","NULL","NULL","02"
"2013","NULL","alle","1-5","prosent","91.3","barnehagedeltakelse","NULL","NULL","NULL","02"
"2013","NULL","minoritet","1","personer","486","barnehagedeltakelse","NULL","NULL","NULL","02"
"2013","NULL","minoritet","2","personer","889","barnehagedeltakelse","NULL","NULL","NULL","02"
"2013","NULL","minoritet","3","personer","1065","barnehagedeltakelse","NULL","NULL","NULL","02"
"2013","NULL","minoritet","4","personer","1170","barnehagedeltakelse","NULL","NULL","NULL","02"
"2013","NULL","minoritet","5","personer","1031","barnehagedeltakelse","NULL","NULL","NULL","02"
"2013","NULL","minoritet","1-5","personer","4641","barnehagedeltakelse","NULL","NULL","NULL","02"
"2013","NULL","minoritet","1-5","prosent","79","barnehagedeltakelse","NULL","NULL","NULL","02"
"2013","NULL","ikke_minoritet","1-5","personer","30253","barnehagedeltakelse","NULL","NULL","NULL","02"
"2013","NULL","NULL","1-5","personer","38211","barnehagedeltakelse","alle","NULL","NULL","02"
"2013","NULL","NULL","1","personer","1199","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","02"
"2013","NULL","NULL","2","personer","1163","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","02"
"2013","NULL","NULL","3","personer","1212","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","02"
"2013","NULL","NULL","4","personer","1215","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","02"
"2013","NULL","NULL","5","personer","1085","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","02"
"2013","NULL","NULL","1-5","personer","5874","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","02"
"2013","NULL","NULL","1-5","personer","32337","barnehagedeltakelse","barn_ellers","NULL","NULL","02"
"2013","NULL","alle","1-5","personer","36005","barnehagedeltakelse","NULL","NULL","NULL","03"
"2013","NULL","alle","1-5","prosent","85","barnehagedeltakelse","NULL","NULL","NULL","03"
"2013","NULL","minoritet","1","personer","807","barnehagedeltakelse","NULL","NULL","NULL","03"
"2013","NULL","minoritet","2","personer","1793","barnehagedeltakelse","NULL","NULL","NULL","03"
"2013","NULL","minoritet","3","personer","2148","barnehagedeltakelse","NULL","NULL","NULL","03"
"2013","NULL","minoritet","4","personer","2453","barnehagedeltakelse","NULL","NULL","NULL","03"
"2013","NULL","minoritet","5","personer","2447","barnehagedeltakelse","NULL","NULL","NULL","03"
"2013","NULL","minoritet","1-5","personer","9648","barnehagedeltakelse","NULL","NULL","NULL","03"
"2013","NULL","minoritet","1-5","prosent","77","barnehagedeltakelse","NULL","NULL","NULL","03"
"2013","NULL","ikke_minoritet","1-5","personer","26357","barnehagedeltakelse","NULL","NULL","NULL","03"
"2013","NULL","NULL","1-5","personer","42353","barnehagedeltakelse","alle","NULL","NULL","03"
"2013","NULL","NULL","1","personer","2495","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","03"
"2013","NULL","NULL","2","personer","2564","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","03"
"2013","NULL","NULL","3","personer","2550","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","03"
"2013","NULL","NULL","4","personer","2501","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","03"
"2013","NULL","NULL","5","personer","2419","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","03"
"2013","NULL","NULL","1-5","personer","12529","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","03"
"2013","NULL","NULL","1-5","personer","29824","barnehagedeltakelse","barn_ellers","NULL","NULL","03"
"2013","NULL","alle","1-5","personer","9164","barnehagedeltakelse","NULL","NULL","NULL","04"
"2013","NULL","alle","1-5","prosent","91.5","barnehagedeltakelse","NULL","NULL","NULL","04"
"2013","NULL","minoritet","1","personer","102","barnehagedeltakelse","NULL","NULL","NULL","04"
"2013","NULL","minoritet","2","personer","149","barnehagedeltakelse","NULL","NULL","NULL","04"
"2013","NULL","minoritet","3","personer","179","barnehagedeltakelse","NULL","NULL","NULL","04"
"2013","NULL","minoritet","4","personer","204","barnehagedeltakelse","NULL","NULL","NULL","04"
"2013","NULL","minoritet","5","personer","181","barnehagedeltakelse","NULL","NULL","NULL","04"
"2013","NULL","minoritet","1-5","personer","815","barnehagedeltakelse","NULL","NULL","NULL","04"
"2013","NULL","minoritet","1-5","prosent","76.7","barnehagedeltakelse","NULL","NULL","NULL","04"
"2013","NULL","ikke_minoritet","1-5","personer","8349","barnehagedeltakelse","NULL","NULL","NULL","04"
"2013","NULL","NULL","1-5","personer","10018","barnehagedeltakelse","alle","NULL","NULL","04"
"2013","NULL","NULL","1","personer","229","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","04"
"2013","NULL","NULL","2","personer","202","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","04"
"2013","NULL","NULL","3","personer","216","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","04"
"2013","NULL","NULL","4","personer","212","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","04"
"2013","NULL","NULL","5","personer","203","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","04"
"2013","NULL","NULL","1-5","personer","1062","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","04"
"2013","NULL","NULL","1-5","personer","8956","barnehagedeltakelse","barn_ellers","NULL","NULL","04"
"2013","NULL","alle","1-5","personer","8852","barnehagedeltakelse","NULL","NULL","NULL","05"
"2013","NULL","alle","1-5","prosent","91.2","barnehagedeltakelse","NULL","NULL","NULL","05"
"2013","NULL","minoritet","1","personer","103","barnehagedeltakelse","NULL","NULL","NULL","05"
"2013","NULL","minoritet","2","personer","164","barnehagedeltakelse","NULL","NULL","NULL","05"
"2013","NULL","minoritet","3","personer","187","barnehagedeltakelse","NULL","NULL","NULL","05"
"2013","NULL","minoritet","4","personer","191","barnehagedeltakelse","NULL","NULL","NULL","05"
"2013","NULL","minoritet","5","personer","186","barnehagedeltakelse","NULL","NULL","NULL","05"
"2013","NULL","minoritet","1-5","personer","831","barnehagedeltakelse","NULL","NULL","NULL","05"
"2013","NULL","minoritet","1-5","prosent","76.1","barnehagedeltakelse","NULL","NULL","NULL","05"
"2013","NULL","ikke_minoritet","1-5","personer","8021","barnehagedeltakelse","NULL","NULL","NULL","05"
"2013","NULL","NULL","1-5","personer","9703","barnehagedeltakelse","alle","NULL","NULL","05"
"2013","NULL","NULL","1","personer","234","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","05"
"2013","NULL","NULL","2","personer","235","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","05"
"2013","NULL","NULL","3","personer","212","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","05"
"2013","NULL","NULL","4","personer","212","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","05"
"2013","NULL","NULL","5","personer","199","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","05"
"2013","NULL","NULL","1-5","personer","1092","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","05"
"2013","NULL","NULL","1-5","personer","8611","barnehagedeltakelse","barn_ellers","NULL","NULL","05"
"2013","NULL","alle","1-5","personer","14567","barnehagedeltakelse","NULL","NULL","NULL","06"
"2013","NULL","alle","1-5","prosent","89.6","barnehagedeltakelse","NULL","NULL","NULL","06"
"2013","NULL","minoritet","1","personer","280","barnehagedeltakelse","NULL","NULL","NULL","06"
"2013","NULL","minoritet","2","personer","486","barnehagedeltakelse","NULL","NULL","NULL","06"
"2013","NULL","minoritet","3","personer","608","barnehagedeltakelse","NULL","NULL","NULL","06"
"2013","NULL","minoritet","4","personer","570","barnehagedeltakelse","NULL","NULL","NULL","06"
"2013","NULL","minoritet","5","personer","624","barnehagedeltakelse","NULL","NULL","NULL","06"
"2013","NULL","minoritet","1-5","personer","2568","barnehagedeltakelse","NULL","NULL","NULL","06"
"2013","NULL","minoritet","1-5","prosent","81","barnehagedeltakelse","NULL","NULL","NULL","06"
"2013","NULL","ikke_minoritet","1-5","personer","11999","barnehagedeltakelse","NULL","NULL","NULL","06"
"2013","NULL","NULL","1-5","personer","16256","barnehagedeltakelse","alle","NULL","NULL","06"
"2013","NULL","NULL","1","personer","646","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","06"
"2013","NULL","NULL","2","personer","624","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","06"
"2013","NULL","NULL","3","personer","671","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","06"
"2013","NULL","NULL","4","personer","599","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","06"
"2013","NULL","NULL","5","personer","629","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","06"
"2013","NULL","NULL","1-5","personer","3169","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","06"
"2013","NULL","NULL","1-5","personer","13087","barnehagedeltakelse","barn_ellers","NULL","NULL","06"
"2013","NULL","alle","1-5","personer","12285","barnehagedeltakelse","NULL","NULL","NULL","07"
"2013","NULL","alle","1-5","prosent","89.3","barnehagedeltakelse","NULL","NULL","NULL","07"
"2013","NULL","minoritet","1","personer","123","barnehagedeltakelse","NULL","NULL","NULL","07"
"2013","NULL","minoritet","2","personer","254","barnehagedeltakelse","NULL","NULL","NULL","07"
"2013","NULL","minoritet","3","personer","315","barnehagedeltakelse","NULL","NULL","NULL","07"
"2013","NULL","minoritet","4","personer","323","barnehagedeltakelse","NULL","NULL","NULL","07"
"2013","NULL","minoritet","5","personer","323","barnehagedeltakelse","NULL","NULL","NULL","07"
"2013","NULL","minoritet","1-5","personer","1338","barnehagedeltakelse","NULL","NULL","NULL","07"
"2013","NULL","minoritet","1-5","prosent","71.1","barnehagedeltakelse","NULL","NULL","NULL","07"
"2013","NULL","ikke_minoritet","1-5","personer","10947","barnehagedeltakelse","NULL","NULL","NULL","07"
"2013","NULL","NULL","1-5","personer","13759","barnehagedeltakelse","alle","NULL","NULL","07"
"2013","NULL","NULL","1","personer","390","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","07"
"2013","NULL","NULL","2","personer","368","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","07"
"2013","NULL","NULL","3","personer","379","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","07"
"2013","NULL","NULL","4","personer","391","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","07"
