"aar","bydel_id","spraak","enhet","tabellvariabel","tabell_navn","fylke_id","naringsregion_id","kommune_id"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1633"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","NULL","1633"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","NULL","1633"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","NULL","1633"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1633"
"2013","NULL","alle","personer","24","voksne_videregaende","NULL","NULL","1634"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1634"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1634"
"2013","NULL","minoritet","prosent","4.2","voksne_videregaende","NULL","NULL","1634"
"2013","NULL","ikke_minoritet","personer","23","voksne_videregaende","NULL","NULL","1634"
"2013","NULL","ikke_minoritet","prosent","95.8","voksne_videregaende","NULL","NULL","1634"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","NULL","1635"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1635"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1635"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1635"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1635"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1635"
"2013","NULL","alle","personer","18","voksne_videregaende","NULL","NULL","1636"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1636"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1636"
"2013","NULL","minoritet","prosent","5.6","voksne_videregaende","NULL","NULL","1636"
"2013","NULL","ikke_minoritet","personer","17","voksne_videregaende","NULL","NULL","1636"
"2013","NULL","ikke_minoritet","prosent","94.4","voksne_videregaende","NULL","NULL","1636"
"2013","NULL","alle","personer","101","voksne_videregaende","NULL","NULL","1638"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1638"
"2013","NULL","minoritet","personer","16","voksne_videregaende","NULL","NULL","1638"
"2013","NULL","minoritet","prosent","15.8","voksne_videregaende","NULL","NULL","1638"
"2013","NULL","ikke_minoritet","personer","85","voksne_videregaende","NULL","NULL","1638"
"2013","NULL","ikke_minoritet","prosent","84.2","voksne_videregaende","NULL","NULL","1638"
"2013","NULL","alle","personer","13","voksne_videregaende","NULL","NULL","1640"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1640"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1640"
"2013","NULL","minoritet","prosent","7.7","voksne_videregaende","NULL","NULL","1640"
"2013","NULL","ikke_minoritet","personer","12","voksne_videregaende","NULL","NULL","1640"
"2013","NULL","ikke_minoritet","prosent","92.3","voksne_videregaende","NULL","NULL","1640"
"2013","NULL","alle","personer","9","voksne_videregaende","NULL","NULL","1644"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1644"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1644"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1644"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1644"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1644"
"2013","NULL","alle","personer","24","voksne_videregaende","NULL","NULL","1648"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1648"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","NULL","1648"
"2013","NULL","minoritet","prosent","12.5","voksne_videregaende","NULL","NULL","1648"
"2013","NULL","ikke_minoritet","personer","21","voksne_videregaende","NULL","NULL","1648"
"2013","NULL","ikke_minoritet","prosent","87.5","voksne_videregaende","NULL","NULL","1648"
"2013","NULL","alle","personer","96","voksne_videregaende","NULL","NULL","1653"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1653"
"2013","NULL","minoritet","personer","11","voksne_videregaende","NULL","NULL","1653"
"2013","NULL","minoritet","prosent","11.5","voksne_videregaende","NULL","NULL","1653"
"2013","NULL","ikke_minoritet","personer","85","voksne_videregaende","NULL","NULL","1653"
"2013","NULL","ikke_minoritet","prosent","88.5","voksne_videregaende","NULL","NULL","1653"
"2013","NULL","alle","personer","42","voksne_videregaende","NULL","NULL","1657"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1657"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","NULL","1657"
"2013","NULL","minoritet","prosent","4.8","voksne_videregaende","NULL","NULL","1657"
"2013","NULL","ikke_minoritet","personer","40","voksne_videregaende","NULL","NULL","1657"
"2013","NULL","ikke_minoritet","prosent","95.2","voksne_videregaende","NULL","NULL","1657"
"2013","NULL","alle","personer","33","voksne_videregaende","NULL","NULL","1662"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1662"
"2013","NULL","minoritet","personer","5","voksne_videregaende","NULL","NULL","1662"
"2013","NULL","minoritet","prosent","15.2","voksne_videregaende","NULL","NULL","1662"
"2013","NULL","ikke_minoritet","personer","28","voksne_videregaende","NULL","NULL","1662"
"2013","NULL","ikke_minoritet","prosent","84.8","voksne_videregaende","NULL","NULL","1662"
"2013","NULL","alle","personer","86","voksne_videregaende","NULL","NULL","1663"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1663"
"2013","NULL","minoritet","personer","10","voksne_videregaende","NULL","NULL","1663"
"2013","NULL","minoritet","prosent","11.6","voksne_videregaende","NULL","NULL","1663"
"2013","NULL","ikke_minoritet","personer","76","voksne_videregaende","NULL","NULL","1663"
"2013","NULL","ikke_minoritet","prosent","88.4","voksne_videregaende","NULL","NULL","1663"
"2013","NULL","alle","personer","17","voksne_videregaende","NULL","NULL","1664"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1664"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1664"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1664"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1664"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1664"
"2013","NULL","alle","personer","9","voksne_videregaende","NULL","NULL","1665"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1665"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1665"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1665"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1665"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1665"
"2013","NULL","alle","personer","107","voksne_videregaende","NULL","NULL","1702"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1702"
"2013","NULL","minoritet","personer","19","voksne_videregaende","NULL","NULL","1702"
"2013","NULL","minoritet","prosent","17.8","voksne_videregaende","NULL","NULL","1702"
"2013","NULL","ikke_minoritet","personer","88","voksne_videregaende","NULL","NULL","1702"
"2013","NULL","ikke_minoritet","prosent","82.2","voksne_videregaende","NULL","NULL","1702"
"2013","NULL","alle","personer","107","voksne_videregaende","NULL","NULL","1703"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1703"
"2013","NULL","minoritet","personer","31","voksne_videregaende","NULL","NULL","1703"
"2013","NULL","minoritet","prosent","29","voksne_videregaende","NULL","NULL","1703"
"2013","NULL","ikke_minoritet","personer","76","voksne_videregaende","NULL","NULL","1703"
"2013","NULL","ikke_minoritet","prosent","71","voksne_videregaende","NULL","NULL","1703"
"2013","NULL","alle","personer","11","voksne_videregaende","NULL","NULL","1711"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1711"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","NULL","1711"
"2013","NULL","minoritet","prosent","18.2","voksne_videregaende","NULL","NULL","1711"
"2013","NULL","ikke_minoritet","personer","9","voksne_videregaende","NULL","NULL","1711"
"2013","NULL","ikke_minoritet","prosent","81.8","voksne_videregaende","NULL","NULL","1711"
"2013","NULL","alle","personer","179","voksne_videregaende","NULL","NULL","1714"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1714"
"2013","NULL","minoritet","personer","49","voksne_videregaende","NULL","NULL","1714"
"2013","NULL","minoritet","prosent","27.4","voksne_videregaende","NULL","NULL","1714"
"2013","NULL","ikke_minoritet","personer","130","voksne_videregaende","NULL","NULL","1714"
"2013","NULL","ikke_minoritet","prosent","72.6","voksne_videregaende","NULL","NULL","1714"
"2013","NULL","alle","personer","18","voksne_videregaende","NULL","NULL","1717"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1717"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","NULL","1717"
"2013","NULL","minoritet","prosent","11.1","voksne_videregaende","NULL","NULL","1717"
"2013","NULL","ikke_minoritet","personer","16","voksne_videregaende","NULL","NULL","1717"
"2013","NULL","ikke_minoritet","prosent","88.9","voksne_videregaende","NULL","NULL","1717"
"2013","NULL","alle","personer","18","voksne_videregaende","NULL","NULL","1718"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1718"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","NULL","1718"
"2013","NULL","minoritet","prosent","16.7","voksne_videregaende","NULL","NULL","1718"
"2013","NULL","ikke_minoritet","personer","15","voksne_videregaende","NULL","NULL","1718"
"2013","NULL","ikke_minoritet","prosent","83.3","voksne_videregaende","NULL","NULL","1718"
"2013","NULL","alle","personer","130","voksne_videregaende","NULL","NULL","1719"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1719"
"2013","NULL","minoritet","personer","28","voksne_videregaende","NULL","NULL","1719"
"2013","NULL","minoritet","prosent","21.5","voksne_videregaende","NULL","NULL","1719"
"2013","NULL","ikke_minoritet","personer","102","voksne_videregaende","NULL","NULL","1719"
"2013","NULL","ikke_minoritet","prosent","78.5","voksne_videregaende","NULL","NULL","1719"
"2013","NULL","alle","personer","150","voksne_videregaende","NULL","NULL","1721"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1721"
"2013","NULL","minoritet","personer","36","voksne_videregaende","NULL","NULL","1721"
"2013","NULL","minoritet","prosent","24","voksne_videregaende","NULL","NULL","1721"
"2013","NULL","ikke_minoritet","personer","114","voksne_videregaende","NULL","NULL","1721"
"2013","NULL","ikke_minoritet","prosent","76","voksne_videregaende","NULL","NULL","1721"
"2013","NULL","alle","personer","8","voksne_videregaende","NULL","NULL","1724"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1724"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1724"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1724"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1724"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1724"
"2013","NULL","alle","personer","9","voksne_videregaende","NULL","NULL","1725"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1725"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1725"
"2013","NULL","minoritet","prosent","11.1","voksne_videregaende","NULL","NULL","1725"
"2013","NULL","ikke_minoritet","personer","8","voksne_videregaende","NULL","NULL","1725"
"2013","NULL","ikke_minoritet","prosent","88.9","voksne_videregaende","NULL","NULL","1725"
"2013","NULL","alle","personer","4","voksne_videregaende","NULL","NULL","1736"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1736"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1736"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1736"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1736"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1736"
"2013","NULL","alle","personer","5","voksne_videregaende","NULL","NULL","1738"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1738"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1738"
"2013","NULL","minoritet","prosent","20","voksne_videregaende","NULL","NULL","1738"
"2013","NULL","ikke_minoritet","personer","4","voksne_videregaende","NULL","NULL","1738"
"2013","NULL","ikke_minoritet","prosent","80","voksne_videregaende","NULL","NULL","1738"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","NULL","1739"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1739"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","NULL","1739"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","NULL","1739"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","NULL","1739"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1739"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","NULL","1740"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1740"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","NULL","1740"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","NULL","1740"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","NULL","1740"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1740"
"2013","NULL","alle","personer","11","voksne_videregaende","NULL","NULL","1742"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1742"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","NULL","1742"
"2013","NULL","minoritet","prosent","27.3","voksne_videregaende","NULL","NULL","1742"
"2013","NULL","ikke_minoritet","personer","8","voksne_videregaende","NULL","NULL","1742"
"2013","NULL","ikke_minoritet","prosent","72.7","voksne_videregaende","NULL","NULL","1742"
"2013","NULL","alle","personer","4","voksne_videregaende","NULL","NULL","1743"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1743"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1743"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1743"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1743"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1743"
"2013","NULL","alle","personer","19","voksne_videregaende","NULL","NULL","1744"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1744"
"2013","NULL","minoritet","personer","5","voksne_videregaende","NULL","NULL","1744"
"2013","NULL","minoritet","prosent","26.3","voksne_videregaende","NULL","NULL","1744"
"2013","NULL","ikke_minoritet","personer","14","voksne_videregaende","NULL","NULL","1744"
"2013","NULL","ikke_minoritet","prosent","73.7","voksne_videregaende","NULL","NULL","1744"
"2013","NULL","alle","personer","7","voksne_videregaende","NULL","NULL","1748"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1748"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","NULL","1748"
"2013","NULL","minoritet","prosent","28.6","voksne_videregaende","NULL","NULL","1748"
"2013","NULL","ikke_minoritet","personer","5","voksne_videregaende","NULL","NULL","1748"
"2013","NULL","ikke_minoritet","prosent","71.4","voksne_videregaende","NULL","NULL","1748"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","NULL","1749"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1749"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1749"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1749"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1749"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1749"
"2013","NULL","alle","personer","24","voksne_videregaende","NULL","NULL","1750"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1750"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1750"
"2013","NULL","minoritet","prosent","4.2","voksne_videregaende","NULL","NULL","1750"
"2013","NULL","ikke_minoritet","personer","23","voksne_videregaende","NULL","NULL","1750"
"2013","NULL","ikke_minoritet","prosent","95.8","voksne_videregaende","NULL","NULL","1750"
"2013","NULL","alle","personer","22","voksne_videregaende","NULL","NULL","1751"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1751"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","NULL","1751"
"2013","NULL","minoritet","prosent","9.1","voksne_videregaende","NULL","NULL","1751"
"2013","NULL","ikke_minoritet","personer","20","voksne_videregaende","NULL","NULL","1751"
"2013","NULL","ikke_minoritet","prosent","90.9","voksne_videregaende","NULL","NULL","1751"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","NULL","1755"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1755"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","NULL","1755"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","NULL","1755"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","NULL","1755"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1755"
"2013","NULL","alle","personer","35","voksne_videregaende","NULL","NULL","1756"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1756"
"2013","NULL","minoritet","personer","9","voksne_videregaende","NULL","NULL","1756"
"2013","NULL","minoritet","prosent","25.7","voksne_videregaende","NULL","NULL","1756"
"2013","NULL","ikke_minoritet","personer","26","voksne_videregaende","NULL","NULL","1756"
"2013","NULL","ikke_minoritet","prosent","74.3","voksne_videregaende","NULL","NULL","1756"
"2013","NULL","alle","personer","213","voksne_videregaende","NULL","NULL","1804"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1804"
"2013","NULL","minoritet","personer","29","voksne_videregaende","NULL","NULL","1804"
"2013","NULL","minoritet","prosent","13.6","voksne_videregaende","NULL","NULL","1804"
"2013","NULL","ikke_minoritet","personer","184","voksne_videregaende","NULL","NULL","1804"
"2013","NULL","ikke_minoritet","prosent","86.4","voksne_videregaende","NULL","NULL","1804"
"2013","NULL","alle","personer","93","voksne_videregaende","NULL","NULL","1805"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1805"
"2013","NULL","minoritet","personer","18","voksne_videregaende","NULL","NULL","1805"
"2013","NULL","minoritet","prosent","19.4","voksne_videregaende","NULL","NULL","1805"
"2013","NULL","ikke_minoritet","personer","75","voksne_videregaende","NULL","NULL","1805"
"2013","NULL","ikke_minoritet","prosent","80.6","voksne_videregaende","NULL","NULL","1805"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","NULL","1811"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1811"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","NULL","1811"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","NULL","1811"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","NULL","1811"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1811"
"2013","NULL","alle","personer","14","voksne_videregaende","NULL","NULL","1812"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1812"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1812"
"2013","NULL","minoritet","prosent","7.1","voksne_videregaende","NULL","NULL","1812"
"2013","NULL","ikke_minoritet","personer","13","voksne_videregaende","NULL","NULL","1812"
"2013","NULL","ikke_minoritet","prosent","92.9","voksne_videregaende","NULL","NULL","1812"
"2013","NULL","alle","personer","34","voksne_videregaende","NULL","NULL","1813"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1813"
"2013","NULL","minoritet","personer","7","voksne_videregaende","NULL","NULL","1813"
"2013","NULL","minoritet","prosent","20.6","voksne_videregaende","NULL","NULL","1813"
"2013","NULL","ikke_minoritet","personer","27","voksne_videregaende","NULL","NULL","1813"
"2013","NULL","ikke_minoritet","prosent","79.4","voksne_videregaende","NULL","NULL","1813"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","NULL","1815"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1815"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1815"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1815"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1815"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1815"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","NULL","1816"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1816"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","NULL","1816"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","NULL","1816"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","NULL","1816"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1816"
"2013","NULL","alle","personer","11","voksne_videregaende","NULL","NULL","1818"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1818"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1818"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1818"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1818"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1818"
"2013","NULL","alle","personer","58","voksne_videregaende","NULL","NULL","1820"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1820"
"2013","NULL","minoritet","personer","20","voksne_videregaende","NULL","NULL","1820"
"2013","NULL","minoritet","prosent","34.5","voksne_videregaende","NULL","NULL","1820"
"2013","NULL","ikke_minoritet","personer","38","voksne_videregaende","NULL","NULL","1820"
"2013","NULL","ikke_minoritet","prosent","65.5","voksne_videregaende","NULL","NULL","1820"
"2013","NULL","alle","personer","19","voksne_videregaende","NULL","NULL","1822"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1822"
"2013","NULL","minoritet","personer","9","voksne_videregaende","NULL","NULL","1822"
"2013","NULL","minoritet","prosent","47.4","voksne_videregaende","NULL","NULL","1822"
"2013","NULL","ikke_minoritet","personer","10","voksne_videregaende","NULL","NULL","1822"
"2013","NULL","ikke_minoritet","prosent","52.6","voksne_videregaende","NULL","NULL","1822"
"2013","NULL","alle","personer","47","voksne_videregaende","NULL","NULL","1824"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1824"
"2013","NULL","minoritet","personer","10","voksne_videregaende","NULL","NULL","1824"
"2013","NULL","minoritet","prosent","21.3","voksne_videregaende","NULL","NULL","1824"
"2013","NULL","ikke_minoritet","personer","37","voksne_videregaende","NULL","NULL","1824"
"2013","NULL","ikke_minoritet","prosent","78.7","voksne_videregaende","NULL","NULL","1824"
"2013","NULL","alle","personer","3","voksne_videregaende","NULL","NULL","1825"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1825"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1825"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1825"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1825"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1825"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","NULL","1826"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1826"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","NULL","1826"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","NULL","1826"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","NULL","1826"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1826"
"2013","NULL","alle","personer","5","voksne_videregaende","NULL","NULL","1827"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1827"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1827"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1827"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1827"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1827"
"2013","NULL","alle","personer","12","voksne_videregaende","NULL","NULL","1828"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1828"
"2013","NULL","minoritet","personer","5","voksne_videregaende","NULL","NULL","1828"
"2013","NULL","minoritet","prosent","41.7","voksne_videregaende","NULL","NULL","1828"
"2013","NULL","ikke_minoritet","personer","7","voksne_videregaende","NULL","NULL","1828"
"2013","NULL","ikke_minoritet","prosent","58.3","voksne_videregaende","NULL","NULL","1828"
"2013","NULL","alle","personer","14","voksne_videregaende","NULL","NULL","1832"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1832"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","NULL","1832"
"2013","NULL","minoritet","prosent","21.4","voksne_videregaende","NULL","NULL","1832"
"2013","NULL","ikke_minoritet","personer","11","voksne_videregaende","NULL","NULL","1832"
"2013","NULL","ikke_minoritet","prosent","78.6","voksne_videregaende","NULL","NULL","1832"
"2013","NULL","alle","personer","154","voksne_videregaende","NULL","NULL","1833"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1833"
"2013","NULL","minoritet","personer","23","voksne_videregaende","NULL","NULL","1833"
"2013","NULL","minoritet","prosent","14.9","voksne_videregaende","NULL","NULL","1833"
"2013","NULL","ikke_minoritet","personer","131","voksne_videregaende","NULL","NULL","1833"
"2013","NULL","ikke_minoritet","prosent","85.1","voksne_videregaende","NULL","NULL","1833"
"2013","NULL","alle","personer","7","voksne_videregaende","NULL","NULL","1834"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1834"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1834"
"2013","NULL","minoritet","prosent","14.3","voksne_videregaende","NULL","NULL","1834"
"2013","NULL","ikke_minoritet","personer","6","voksne_videregaende","NULL","NULL","1834"
"2013","NULL","ikke_minoritet","prosent","85.7","voksne_videregaende","NULL","NULL","1834"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","NULL","1835"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1835"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","NULL","1835"
"2013","NULL","minoritet","prosent","33.3","voksne_videregaende","NULL","NULL","1835"
"2013","NULL","ikke_minoritet","personer","4","voksne_videregaende","NULL","NULL","1835"
"2013","NULL","ikke_minoritet","prosent","66.7","voksne_videregaende","NULL","NULL","1835"
"2013","NULL","alle","personer","13","voksne_videregaende","NULL","NULL","1836"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1836"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1836"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1836"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1836"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1836"
"2013","NULL","alle","personer","82","voksne_videregaende","NULL","NULL","1837"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1837"
